Type,TypeName,Date,Title,AppropriatePrice,Investment opinion,Offer,File
반도체,삼성전자,2021.04.30,주가 기간 조정의 끝자락. 반도체 가격 상승 본격화 ,"105,000원",매수(유지),키움증권,삼성전자_210430.pdf
반도체,삼성전자,2021.04.30,이제 비상(飛上)할 시간,"105,000원",매수(유지),한화투자증권,588438.pdf
반도체,삼성전자,2021.04.14,다시 찾아 온 매수 기회,"107,000원",매수(유지),유안타증권,20210410143710480_2.pdf
반도체,삼성전자,2021.04.12,ESG 경영 강조에 대한 성과,"107,000원",매수,유안타증권,[삼성전자] ESG 경영 강조에 대한 성과.pdf
반도체,삼성전자,2021.04.05,메모리 반도체 가격 상승 사이클 본격 진입,"105,000원",매수(유지),키움증권,삼성전자_210405.pdf
반도체,삼성전자,2021.03.23,미국에서 다가올 새로운 기회,"108,000원",매수(유지),SK증권,585241.pdf
반도체,삼성전자,2021.03.12,오스틴 영향과 1분기 실적 전망,"107,000원",매수(유지),유안타증권,20210311094027600_1.pdf
반도체,삼성전자,2021.03.04,실적 추정치 업데이트,"111,000원",매수,하나금융투자,Samsung_Electronics_2021.03.04_(3).pdf
반도체,삼성전자,2021.02.01,수요와 공급의 괴리,"108,000원",매수(유지),SK증권,581769.pdf
반도체,삼성전자,2021.01.29,쓸데 없는 삼성 걱정,"110,000원",매수(유지),DB금융투자,20210129_005930_190271_96.pdf
반도체,삼성전자,2021.01.29,주가 조정 시 매수 접근 권고,"107,000원",매수(유지),유안타증권,20210128144425610_1.pdf
반도체,삼성전자,2021.01.29,실적 발표 함의를 되새겨 보면,"111,000원",매수,하나금융투자,Samsung_Electronics_2021.01.29_(2).pdf
반도체,삼성전자,2021.01.29,잠깐 쉬고 다시 간다,"92,000원",매수(유지),한화투자증권,581608.pdf
반도체,삼성전자,2021.01.22,인텔 파운드리 수주 계약 체결 보도,-원,-,메리츠증권,580951.pdf
반도체,삼성전자,2021.01.11,잠정 실적과 주가는 판이한 흐름,"111,000원",매수,하나금융투자,Samsung_Electronics_2021.01.11_(2).pdf
반도체,삼성전자,2021.01.11,500 trillion won !,"110,000원",매수(유지),DB금융투자,20210111_005930_190271_92.pdf
반도체,삼성전자,2021.01.11,SOTP 가치 산정: 목표가 10.7만원으로 상향,"107,000원",매수(유지),유안타증권,20210104153952637_1.pdf
반도체,삼성전자,2021.01.05,"목표주가 111,000원으로 상향","111,000원",매수,하나금융투자,Samsung_Electronics_2021.01.05_(2).pdf
반도체,삼성전자,2021.01.04,DRAM 가격 전망치 상향 조정,"100,000원",매수(유지),키움증권,삼성전자_210104.pdf
반도체,삼성전자,2020.12.10,내가 바로 조선의 4번 타자,"95,000원",매수(유지),DB금융투자,20201210_005930_190271_86.pdf
반도체,삼성전자,2020.12.03,충분히 남아있는 주가 상승 여력,"90,000원",매수(유지),키움증권,삼성전자_충분히 남아있는 주가 상승 여력.pdf
반도체,삼성전자,2020.11.30,삼성전자 주가 상승에 대한 단상,"76,000원",매수(유지),한화투자증권,577545.pdf
반도체,삼성전자,2020.11.27,주가 10만원 되려면 비메모리 사업가치 200조 원 의미,"86,000원",매수,하나금융투자,Samsung_Electronics_2020.11.27_(2).pdf
반도체,삼성전자,2020.10.30,21년 반도체 Capex Cycle 주도권 확보,"85,000원",매수,유안타증권,삼성전자_21년 반도체 Capex Cycle 주도권 확보.pdf
반도체,삼성전자,2020.10.30,연말 전에 팔면 안 됩니다,"86,000원",매수,하나금융투자,삼성전자_연말 전에 팔면 안 됩니다.pdf
반도체,삼성전자,2020.10.12,와우! 12.3조,"72,000원",매수(유지),DB금융투자,20201012_005930_190271_68.pdf
반도체,삼성전자,2020.10.12,3Q20 잠정실적 Review,"72,000원",매수,유안타증권,20201011151837833_1.pdf
반도체,삼성전자,2020.09.28,실적 개선과 우선주 매력 증가,"76,000원",매수,메리츠증권,571853.pdf
반도체,삼성전자,2020.09.14,아직도 흙속의 진주다,"86,000원",매수,하나금융투자,Samsung_Electronics_2020.09.14_(2).pdf
반도체,삼성전자,2020.09.14,IM 수익성 개선에 따른 실적 호조,"72,000원",매수(유지),키움증권,삼성전자_200914.pdf
반도체,삼성전자,2020.09.04,10조 나오겠는데요?,"72,000원",매수(유지),DB금융투자,20200904_005930_190271_64.pdf
반도체,삼성전자,2020.07.31,충분히 낮아진 메모리 반도체에 대한 시장 기대,"72,000원",매수(유지),키움증권,삼성전자_200730.pdf
반도체,삼성전자,2020.07.31,8만 원 바라봅니다,"80,000원",매수,하나금융투자,Samsung_Electronics_2020.07.31_0.pdf
반도체,삼성전자,2020.07.20,TSMC만 좋을 리가 없다,66000원,매수,하나금융투자,ss.pdf
반도체,삼성전자,2020.07.08,잘 나왔다!,"70,000원",매수(유지),DB금융투자,20200708_005930_190271_52.pdf
반도체,삼성전자,2020.06.18,생각보다 좋다,"70,000원",매수(유지),DB금융투자증권,20200618_005930_190271_48.pdf
반도체,삼성전자,2020.06.16,이제부터 본격적으로 반등할 타이밍,"67,000원",매수(유지),한화투자증권,563504.pdf
반도체,삼성전자,2020.06.04,"2분기 ↓, 3분기 ↑↑↑","61,000원",매수,하나금융투자,Samsung_Electronics_2020.06.04_0.pdf
반도체,삼성전자,2020.05.07,목표주가를 그대로,"61,000원",매수(유지),하나금융투자,Samsung_Electronics_2020.05.07_Final_0.pdf
반도체,삼성전자,2020.05.04,"세트 수요 감소는 모두가 아는 사실, 서버만 좋으면 된다.","60,000원",매수,한화투자증권,558959.pdf
반도체,삼성전자,2020.05.04,"삼성전자, 넌 언제나","65,000원",매수,DB금융투자증권,20200504_005930_190271_38.pdf
반도체,삼성전자,2020.04.08,1분기는 잘 넘겼고...,"65,000원",매수,DB금융투자증권,20200408_005930_190271_33.pdf
반도체,삼성전자,2020.04.06,'COVID19'여파로 연간 스마트폰 출하량 2.5억대 ,"72,000원",매수,유안타증권,20200406064231600_1.pdf
반도체,삼성전자,2020.04.03,세트 수요 감소 현실화,"60,000원",매수,한화투자증권,555844.pdf
반도체,삼성전자,2020.04.02,1Q20 프리뷰,"61,000원",매수,하나금융투자,Samsung_Electronics_2020.04.02_0.pdf
반도체,삼성전자,2020.03.30,3/16 이후 2차 하향 조정,"61,000원",매수,하나금융투자,Samsung_Electronics_2020.03.30_02_0.pdf
반도체,삼성전자,2020.03.26,동학 삼전 운동,"65,000원",매수,DB금융투자증권,20200326_005930_190271_32.pdf
반도체,삼성전자,2020.03.26,"반도체 호조 속, 세트와 디스플레이의 부진","60,000원",매수,키움증권,삼성전자_200326.pdf
반도체,삼성전자,2020.01.31,센티멘트에서 펀더멘탈로의 이동,"73,000원",매수,키움증권,삼성전자_200131.pdf
반도체,삼성전자,2020.01.31,"다양한 모멘텀 앞, 짧은 쉼표",김선우원,매수,메리츠종금증권,20200131002306894K_02.pdf
반도체,삼성전자,2020.01.13,새로운 역사를 만들고 있다.,"70,000원",매수,DB금융투자증권,20200113_005930_190271_20.pdf
반도체,삼성전자,2020.01.09,1Q20 메모리 가격 및 전사 영업이익 전망치 상향,"69,000원",매수,키움증권,삼성전자_200109.pdf
반도체,삼성전자,2019.12.20,"넘겨보자, 57,220원","70,000원",매수,DB금융투자증권,20191220_005930_190271_18.pdf
반도체,삼성전자,2019.12.11,"4Q19 반도체 호조, 디스플레이 부짂 예상","65,000원",매수,키움증권,삼성전자_191211.pdf
반도체,삼성전자,2019.12.04,"그저 멍하니, 전자만 바라봐","60,000원",매수,DB금융투자증권,20191204_005930_190271_15.pdf
반도체,삼성전자,2019.11.01,반도체 실적 저점 통과 중,"63,000원",매수,키움증권,삼성전자_191101.pdf
반도체,삼성전자,2019.11.01,매력 대비 아쉬운 영업가치,"60,000원",매수,메리츠종금증권,20191031221919433K_02.pdf
반도체,삼성전자,2019.11.01,열심히 달렸다. 쉬어도 달린다,"60,000원",매수,하나금융투자,SEC_191101.pdf
반도체,삼성전자,2019.11.01,어쨋든 방향은 한 곳 ,"60,000원",매수,DB금융투자증권,20191101_005930_190271_9.pdf
반도체,삼성전자,2019.10.10,어쨌든 Surprise!,"60,000원",매수,DB금융투자증권,20191010_005930_190271_4.pdf
반도체,삼성전자,2019.10.10,4Q19 반도체 부문 실적 턴어라운드 예상,"59,000원",매수,키움증권,삼성전자_191010.pdf
반도체,삼성전자,2019.08.01,3Q19 NAND 가격 상승 젂홖 예상,"55,000원",매수,키움증권,삼성전자_190801.pdf
반도체,삼성전자,2019.08.01,"여전한 여력, 그리고 여분","55,000원",매수,메리츠종금증권,20190731235749889K_02.pdf
반도체,삼성전자,2019.08.01,다시 7조가 보인다,"56,000원",매수,하나금융투자,SEC_20190731_Review_1.pdf
반도체,삼성전자,2019.08.01,메모리반도체 업황 개선 기대감 우위 국면,"56,000원",매수,유안타증권,20190731164234777_1.pdf
반도체,삼성전자,2019.07.08,2Q19 실적 잠정치 Review,"52,000원",매수,유안타증권,20190707170048827_1.pdf
반도체,삼성전자,2019.07.08,NAND의 Demand Surprise! 재고 감소 본격화,"55,000원",매수,키움증권,삼성전자_190708.pdf
반도체,삼성전자,2019.07.05,IM이 아쉽네,"57,000원",매수,DB증권,20190705_005930_100769_834.pdf
반도체,삼성전자,2019.07.01,버티는 것도 능력,"57,000원",매수,DB증권,20190701_005930_100769_832.pdf
반도체,삼성전자,2019.06.11,적극적으로 비중을 확대해야 할 시기,"55,000원",매수,키움증권,삼성전자_190611.pdf
반도체,삼성전자,2019.05.22,비메모리반도체 사업 전략,"52,000원",매수,유안타증권,20190521180649770_1.pdf
반도체,삼성전자,2019.05.02,2Q19말 서버 DRAM 수요와 EPS의 상승 전환 예상,"52,000원",매수,키움증권,삼성전자_190502.pdf
반도체,삼성전자,2019.05.02,이미 하반기를 보고 있다.,"57,000원",매수,DB증권,20190502_005930_100769_816.pdf
반도체,삼성전자,2019.05.02,2분기 영업이익 5.8조원 전망,"52,000원",매수,유안타증권,20190430133953327_1.pdf
반도체,삼성전자,2019.05.02,주저하다 장기화되는 실적 부진,"55,000원",매수,메리츠종금증권,20190501201521668K_02.pdf
반도체,삼성전자,2019.05.02,경칩(驚蟄)이 지났다. 이미 봄이다.,"56,000원",매수,하나금융투자,SEC_20190502_1Q19 Review (final)_1.pdf
반도체,삼성전자,2019.04.08,수요 충격에서 벗어나기 시작한 반도체 업황,"52,000원",매수(유지),키움증권,삼성전자_190408.pdf
반도체,삼성전자,2019.04.08,예고된 실적 부진 ,"57,000원",매수,DB증권,20190408_005930_100769_807.pdf
반도체,삼성전자,2019.03.26,"여전히 하향 중, 바닥은 가까이","57,000원",매수(유지),DB증권,20190326_005930_100769_803.pdf
반도체,삼성전자,2019.02.01,데이터포인트가 가리키는 곳,"52,000원",매수(유지),메리츠종금증권,20190201002115125K_02.pdf
반도체,삼성전자,2019.01.17,1분기 실적 저점,"46,000원",매수(유지),유안타증권,20190116170224380_1.pdf
반도체,삼성전자,2019.01.09,서버디램 수요가 사라졌다,"46,000원",매수,한국투자증권,20190108183630800_ko_3046.pdf
반도체,삼성전자,2019.01.09,수요 급감 속의 실적 Shock,"50,000원",매수(유지),키움증권,ㅅㅏㅁㅅㅓㅇㅈㅓㄴㅈㅏ_190109.pdf
반도체,삼성전자,2019.01.08,4Q18 잠정실적 - 숫자 그 자체보다 두려운 향후 궤적,-원,매수,메리츠종금증권,20190108090406407K_02.pdf
반도체,삼성전자,2019.01.07,4Q18 Preview,"47,000원",매수(유지),유안타증권,20190106120507490_1.pdf
반도체,삼성전자,2018.12.27,락바텀 주가는 얼마일까,"45,000원",매수(유지),하나금융투자,Samsung Electronics_Final.pdf
반도체,삼성전자,2018.12.17,그래도 락바텀이 보인다,"47,000원",매수(유지),하나금융투자,SEC_1217.pdf
반도체,삼성전자,2018.12.14,Positive Feedback Loop,"56,000원",매수(유지),키움증권,ㅅㅏㅁㅅㅓㅇㅈㅓㄴㅈㅏ_181214.pdf
반도체,삼성전자,2018.12.14,Downward!,"57,000원",매수(유지),DB증권,20181214_005930_100769_774.pdf
반도체,삼성전자,2018.12.14,4Q18 Preview: 불안한 메모리,"49,000원",매수,한국투자증권,181214_SamsungElectronics.pdf
반도체,삼성전자,2018.12.14,3만원대 중후반이 주가 저점일 듯,"48,000원",매수(유지),HI투자증권,[13190252]_005930.pdf
반도체,삼성전자,2018.12.12,1Q19 실적이 바닥입니다,"52,000원",매수(유지),유안타증권,20181211060334353_1.pdf
반도체,삼성전자,2018.12.03,이익 추정 하향보다 무역갈등 완화에 주목,"54,000원",매수(유지),하나금융투자,SEC_1203(final).pdf
반도체,삼성전자,2018.11.13,삼성바이오로직스의 주가 하락은 삼성전자의 기업가치에 영향 미미,"60,000원",매수(유지),하나금융투자,Samsung_Bio.pdf
반도체,삼성전자,2018.11.01,조정시 오히려 빛난다.,"64,000원",매수(유지),DB증권,20181101_005930_100769_762.pdf
반도체,삼성전자,2018.11.01,"이익 ↓, 순현금 ↑, 기업가치 불변","60,000원",매수(유지),하나금융투자,SEC_Review_1101%28final%29.pdf
반도체,삼성전자,2018.11.01,중장기 수요에 대한 자신감,"62,000원",매수(유지),키움증권,삼성전자_181101.pdf
반도체,삼성전자,2018.11.01,19년 상저하고 패턴에 대비할 시점,"76,000원",매수(유지),유안타증권,20181031211558597_1.pdf
반도체,삼성전자,2018.11.01,설비투자 감소로 주주환원 증가,"55,000원",매수,한국투자증권,SamsungElectronics_3Q18_review_K_Final.pdf
반도체,삼성전자,2018.11.01,이익 조정 사이클 진입,"56,000원",매수(유지),메리츠종금증권,20181031232752883K_02.pdf
반도체,삼성전자,2018.10.10,글로벌 IT 수요 상승 Cycle의 중심,"76,000원",매수(유지),유안타증권,20181001202028587_1.pdf
반도체,삼성전자,2018.10.08,3Q18 잠정실적: 사막의 오아시스 ,"60,000원",매수,하나금융투자,2018.10.05_Co_Samsung_Electronics_02 (Initiation).pdf
반도체,삼성전자,2018.10.08,실적은 실망시키지 않는다.,"70,000원",매수,DB증권,20181008_005930_100769_752.pdf
반도체,삼성전자,2018.10.08,"4Q18 영업이익 17.2조원, 안정적인 실적 흐름 전망 ","68,000원",매수,키움증권,삼성전자_181008.pdf
반도체,삼성전자,2018.09.28,3Q18 Preview: 실적은 좋지만 모멘텀은 약세 전환,"55,000원",매수,한국투자증권,SamsungElectronics_preview_KFinal.pdf
반도체,삼성전자,2018.09.20,Slow and Steady Wins the Race,"70,000원",매수(유지),DB증권,20180920_005930_100769_748.pdf
반도체,삼성전자,2018.09.20,인메모리향 수요 전망치 상향 조정 가능성에 무게,"68,000원",매수(유지),키움증권,삼성전자_180920.pdf
반도체,삼성전자,2018.08.01,선두의 의욕 회복이 주는 시사점,"59,000원",매수(유지),메리츠종금증권,20180731195926321K_02.pdf
반도체,삼성전자,2018.08.01,3분기 이후 실적모멘텀 둔화,"62,000원",매수,한국투자증권,Samsung+Electronics_2Q18_review_K_Final_9785.pdf
반도체,삼성전자,2018.08.01,관전 포인트를 하반기로,"70,000원",매수(유지),DB증권,20180801_005930_100769_737.pdf
반도체,삼성전자,2018.07.09,낮아진 컨센서스 부합하는 정도,"70,000원",매수(유지),DB증권,20180709_005930_100769_725.pdf
반도체,삼성전자,2018.07.09,"2분기는 지나갔고, 3분기를 기대하자","62,000원",매수,한국투자증권,Samsung+Electronics_note_K_Final.pdf
반도체,삼성전자,2018.07.06,2Q18 매출 부진은 우려 사항,"55,500원",매수(유지),HI투자증권,[06134531]_005930.pdf
반도체,삼성전자,2018.06.21,"3Q18 영업이익 17.8조원, 사상 최대치 경신","68,000원",매수(유지),키움증권,삼성전자_180621.pdf
반도체,삼성전자,2018.06.12,2Q18 Preview: 영업이익 15조원 하회할 전망,"62,000원",매수,한국투자증권,Samsung+Electronics_2Q18+preview_K_1806012_FF.pdf
반도체,삼성전자,2018.06.11,휴식이 약이 될 수 있다.,"70,000원",매수(유지),DB증권,20180611_005930_100769_718.pdf
